id	title	description	link	image_link	additional_image_link	availability	price	condition	brand	identifier_exists	mpn	google_product_category	product_type	custom_label_0	custom_label_1	custom_label_2	custom_label_3	custom_label_4
iherb-129526	[iHerb]Emerald Laboratories 프레그네놀론 DHEA 베지 캡슐 60정	[iHerb]Emerald Laboratories 프레그네놀론 DHEA 베지 캡슐 60정. iHerb 해외직구 스포츠 보충제 상품입니다.	https://www.onejikgu.co.kr/shop_view?idx=87554	https://cdn.imweb.me/upload/S2026031936150999f07e8/5a150d73f2966.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/96346c6470757.jpeg	out_of_stock	17370 KRW	new	Emerald Laboratories	no		Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements	iHerb > 스포츠 보충제	sports_supplements	margin_unknown	out_of_stock	price_under_20000	blocked
